order_id,order_number,customer_id,store_id,order_date,status_id,payment_mode_id,channel_id,total_amount,discount_amount,net_amount,is_return,created_at
37032,TXN00037032,124,39,2025-06-14 00:00:00,3,2,1,240.48,39.76,240.48,0,2026-05-30 01:02:27
37033,TXN00037033,17880,140,2024-08-24 00:00:00,3,6,1,913.40,12.32,913.40,0,2026-05-30 01:02:27
37034,TXN00037034,17443,496,2024-02-29 00:00:00,3,3,1,453.04,31.74,453.04,0,2026-05-30 01:02:27
37035,TXN00037035,2838,273,2024-06-26 00:00:00,3,2,1,552.80,13.60,552.80,0,2026-05-30 01:02:27
37036,TXN00037036,9161,165,2025-10-23 00:00:00,3,2,1,598.08,0.48,598.08,0,2026-05-30 01:02:27
37037,TXN00037037,2277,109,2024-12-12 00:00:00,3,2,1,268.80,2.80,268.80,0,2026-05-30 01:02:27
37038,TXN00037038,4698,336,2024-08-21 00:00:00,3,3,1,521.30,0.74,521.30,0,2026-05-30 01:02:27
37039,TXN00037039,16543,409,2024-09-05 00:00:00,3,2,1,221.04,1.32,221.04,0,2026-05-30 01:02:27
37040,TXN00037040,12086,142,2024-07-09 00:00:00,3,1,1,1183.35,8.33,1183.35,0,2026-05-30 01:02:27
37041,TXN00037041,14485,460,2025-12-23 00:00:00,3,4,1,391.59,172.41,391.59,0,2026-05-30 01:02:27
37042,TXN00037042,1554,65,2025-11-28 00:00:00,3,2,1,651.00,34.80,651.00,0,2026-05-30 01:02:27
37043,TXN00037043,14582,102,2024-04-07 00:00:00,3,3,1,627.84,72.04,627.84,0,2026-05-30 01:02:27
37044,TXN00037044,8105,192,2024-10-15 00:00:00,3,6,1,953.25,92.25,953.25,0,2026-05-30 01:02:27
37045,TXN00037045,247,220,2025-07-04 00:00:00,3,2,1,203.43,7.19,203.43,0,2026-05-30 01:02:27
37046,TXN00037046,14545,477,2024-06-21 00:00:00,3,2,1,381.30,7.74,381.30,0,2026-05-30 01:02:27
37047,TXN00037047,933,418,2025-04-04 00:00:00,3,2,1,517.60,9.60,517.60,0,2026-05-30 01:02:27
37048,TXN00037048,2829,267,2024-04-06 00:00:00,3,1,1,639.25,36.15,639.25,0,2026-05-30 01:02:27
37049,TXN00037049,6979,235,2025-09-21 00:00:00,3,3,1,518.13,1.29,518.13,0,2026-05-30 01:02:27
37050,TXN00037050,13021,363,2024-04-04 00:00:00,3,2,1,1225.60,27.20,1225.60,0,2026-05-30 01:02:27
37051,TXN00037051,11362,371,2025-02-20 00:00:00,3,2,1,878.84,44.58,878.84,0,2026-05-30 01:02:27
37052,TXN00037052,18456,404,2024-01-18 00:00:00,3,5,1,713.56,16.61,713.56,0,2026-05-30 01:02:27
37053,TXN00037053,18273,237,2025-08-28 00:00:00,3,3,1,475.44,6.14,475.44,0,2026-05-30 01:02:27
37054,TXN00037054,816,9,2024-01-25 00:00:00,3,2,1,927.27,10.91,927.27,0,2026-05-30 01:02:27
37055,TXN00037055,12240,448,2024-01-02 00:00:00,3,2,1,169.45,10.11,169.45,0,2026-05-30 01:02:27
37056,TXN00037056,18252,141,2025-09-18 00:00:00,3,3,1,197.92,20.04,197.92,0,2026-05-30 01:02:27
37057,TXN00037057,3315,340,2025-06-03 00:00:00,3,6,1,139.23,2.59,139.23,0,2026-05-30 01:02:27
37058,TXN00037058,7677,156,2024-07-20 00:00:00,3,5,1,455.19,3.27,455.19,0,2026-05-30 01:02:27
37059,TXN00037059,13040,414,2025-11-12 00:00:00,3,1,1,97.89,16.11,97.89,0,2026-05-30 01:02:27
37060,TXN00037060,1452,298,2024-05-29 00:00:00,3,5,1,443.01,7.33,443.01,0,2026-05-30 01:02:27
37061,TXN00037061,19120,277,2025-03-09 00:00:00,3,6,1,352.83,7.39,352.83,0,2026-05-30 01:02:27
37062,TXN00037062,18007,356,2024-02-08 00:00:00,3,3,1,670.05,6.65,670.05,0,2026-05-30 01:02:27
37063,TXN00037063,3012,225,2025-07-29 00:00:00,3,6,1,107.16,3.28,107.16,0,2026-05-30 01:02:27
37064,TXN00037064,11793,226,2024-06-30 00:00:00,3,5,1,1944.65,41.07,1944.65,0,2026-05-30 01:02:27
37065,TXN00037065,11164,5,2024-12-27 00:00:00,3,1,1,128.06,4.97,128.06,0,2026-05-30 01:02:27
37066,TXN00037066,13483,272,2024-09-09 00:00:00,3,2,1,128.73,2.09,128.73,0,2026-05-30 01:02:27
37067,TXN00037067,17065,4,2025-05-31 00:00:00,3,3,1,136.39,8.61,136.39,0,2026-05-30 01:02:27
37068,TXN00037068,11537,279,2025-03-11 00:00:00,3,1,1,69.59,0.41,69.59,0,2026-05-30 01:02:27
37069,TXN00037069,6169,174,2024-12-28 00:00:00,3,2,1,1212.35,62.53,1212.35,0,2026-05-30 01:02:27
37070,TXN00037070,693,352,2025-02-21 00:00:00,3,3,1,67.80,21.10,67.80,0,2026-05-30 01:02:27
37071,TXN00037071,122,48,2025-04-03 00:00:00,3,2,1,233.24,1.69,233.24,0,2026-05-30 01:02:27
37072,TXN00037072,5898,230,2024-04-09 00:00:00,3,6,1,148.00,12.00,148.00,0,2026-05-30 01:02:27
37073,TXN00037073,16896,292,2025-09-26 00:00:00,3,5,1,596.65,9.67,596.65,0,2026-05-30 01:02:27
37074,TXN00037074,15672,439,2024-07-22 00:00:00,3,3,1,178.62,11.38,178.62,0,2026-05-30 01:02:27
37075,TXN00037075,8967,53,2024-09-02 00:00:00,3,2,1,476.68,10.83,476.68,0,2026-05-30 01:02:27
37076,TXN00037076,6975,396,2024-03-13 00:00:00,3,2,1,404.50,56.75,404.50,0,2026-05-30 01:02:27
37077,TXN00037077,19847,71,2025-06-07 00:00:00,3,1,1,81.93,22.07,81.93,0,2026-05-30 01:02:27
37078,TXN00037078,15112,252,2025-01-29 00:00:00,3,5,1,743.04,38.24,743.04,0,2026-05-30 01:02:27
37079,TXN00037079,15200,64,2025-10-06 00:00:00,3,3,1,393.84,18.08,393.84,0,2026-05-30 01:02:27
37080,TXN00037080,13389,365,2025-01-19 00:00:00,3,3,1,3995.12,81.22,3995.12,0,2026-05-30 01:02:27
37081,TXN00037081,18767,497,2024-06-20 00:00:00,3,2,1,205.56,54.44,205.56,0,2026-05-30 01:02:27
37082,TXN00037082,6032,267,2024-07-04 00:00:00,3,6,1,918.20,89.45,918.20,0,2026-05-30 01:02:27
37083,TXN00037083,2735,199,2025-08-12 00:00:00,3,2,1,2010.16,1.46,2010.16,0,2026-05-30 01:02:27
37084,TXN00037084,15572,63,2025-03-19 00:00:00,3,1,1,418.10,10.38,418.10,0,2026-05-30 01:02:27
37085,TXN00037085,7879,298,2024-03-26 00:00:00,3,2,1,363.08,18.46,363.08,0,2026-05-30 01:02:27
37086,TXN00037086,15881,409,2025-01-02 00:00:00,3,3,1,574.65,39.07,574.65,0,2026-05-30 01:02:27
37087,TXN00037087,1651,365,2024-08-29 00:00:00,3,1,1,232.52,11.87,232.52,0,2026-05-30 01:02:27
37088,TXN00037088,9350,497,2024-12-22 00:00:00,3,2,1,391.25,1.75,391.25,0,2026-05-30 01:02:27
37089,TXN00037089,6918,248,2025-10-08 00:00:00,3,2,1,161.73,13.27,161.73,0,2026-05-30 01:02:27
37090,TXN00037090,10526,157,2025-01-07 00:00:00,3,2,1,209.39,0.61,209.39,0,2026-05-30 01:02:27
37091,TXN00037091,10738,17,2025-10-16 00:00:00,3,2,1,249.65,14.07,249.65,0,2026-05-30 01:02:27
37092,TXN00037092,3337,49,2025-09-18 00:00:00,3,5,1,413.72,6.57,413.72,0,2026-05-30 01:02:27
37093,TXN00037093,10955,405,2025-04-01 00:00:00,3,1,1,230.25,4.75,230.25,0,2026-05-30 01:02:27
37094,TXN00037094,1299,404,2025-12-05 00:00:00,3,2,1,703.41,20.53,703.41,0,2026-05-30 01:02:27
37095,TXN00037095,2601,79,2024-02-18 00:00:00,3,4,1,6931.90,138.62,6931.90,0,2026-05-30 01:02:27
37096,TXN00037096,5419,135,2025-12-22 00:00:00,3,3,1,1333.23,39.59,1333.23,0,2026-05-30 01:02:27
37097,TXN00037097,4043,2,2025-08-11 00:00:00,3,2,1,748.80,9.40,748.80,0,2026-05-30 01:02:27
37098,TXN00037098,7564,51,2024-04-21 00:00:00,3,5,1,1269.40,16.12,1269.40,0,2026-05-30 01:02:27
37099,TXN00037099,18252,462,2024-09-18 00:00:00,3,3,1,33.39,0.61,33.39,0,2026-05-30 01:02:27
37100,TXN00037100,2141,203,2024-08-17 00:00:00,3,5,1,591.00,13.00,591.00,0,2026-05-30 01:02:27
37101,TXN00037101,2586,223,2025-09-09 00:00:00,3,3,1,358.42,21.58,358.42,0,2026-05-30 01:02:27
37102,TXN00037102,7688,350,2024-07-07 00:00:00,3,4,1,613.71,0.43,613.71,0,2026-05-30 01:02:27
37103,TXN00037103,19173,300,2024-03-30 00:00:00,3,3,1,155.01,3.33,155.01,0,2026-05-30 01:02:27
37104,TXN00037104,8906,337,2024-12-19 00:00:00,3,5,1,814.00,2.00,814.00,0,2026-05-30 01:02:27
37105,TXN00037105,12085,228,2025-06-29 00:00:00,3,3,1,856.28,10.93,856.28,0,2026-05-30 01:02:27
37106,TXN00037106,1527,351,2024-09-27 00:00:00,3,4,1,214.52,15.37,214.52,0,2026-05-30 01:02:27
37107,TXN00037107,5037,241,2025-02-26 00:00:00,3,3,1,983.28,2.24,983.28,0,2026-05-30 01:02:27
37108,TXN00037108,6878,217,2024-12-30 00:00:00,3,3,1,116.04,5.99,116.04,0,2026-05-30 01:02:27
37109,TXN00037109,4061,17,2025-11-05 00:00:00,3,3,1,106.75,2.25,106.75,0,2026-05-30 01:02:27
37110,TXN00037110,5694,97,2024-04-28 00:00:00,3,2,1,366.08,1.96,366.08,0,2026-05-30 01:02:27
37111,TXN00037111,5744,291,2024-11-29 00:00:00,3,3,1,270.88,2.28,270.88,0,2026-05-30 01:02:27
37112,TXN00037112,19265,452,2024-09-05 00:00:00,3,5,1,440.07,13.31,440.07,0,2026-05-30 01:02:27
37113,TXN00037113,4874,446,2024-10-18 00:00:00,3,4,1,560.40,4.90,560.40,0,2026-05-30 01:02:27
37114,TXN00037114,16301,85,2025-01-22 00:00:00,3,2,1,262.71,12.29,262.71,0,2026-05-30 01:02:27
37115,TXN00037115,18680,62,2025-08-24 00:00:00,3,3,1,1427.60,23.48,1427.60,0,2026-05-30 01:02:27
37116,TXN00037116,10676,35,2024-01-18 00:00:00,3,3,1,36.98,2.02,36.98,0,2026-05-30 01:02:27
37117,TXN00037117,1863,160,2025-11-07 00:00:00,3,4,1,212.68,8.66,212.68,0,2026-05-30 01:02:27
37118,TXN00037118,11008,294,2025-02-20 00:00:00,3,5,1,104.80,7.80,104.80,0,2026-05-30 01:02:27
37119,TXN00037119,8652,10,2025-02-25 00:00:00,3,3,1,161.67,0.11,161.67,0,2026-05-30 01:02:27
37120,TXN00037120,18713,364,2024-09-20 00:00:00,3,3,1,192.75,5.75,192.75,0,2026-05-30 01:02:27
37121,TXN00037121,13077,393,2024-03-30 00:00:00,3,2,1,333.10,7.38,333.10,0,2026-05-30 01:02:27
37122,TXN00037122,12682,486,2025-11-18 00:00:00,3,2,1,907.30,11.35,907.30,0,2026-05-30 01:02:27
37123,TXN00037123,15350,106,2024-05-16 00:00:00,3,2,1,367.55,11.49,367.55,0,2026-05-30 01:02:27
37124,TXN00037124,3822,350,2025-09-12 00:00:00,3,6,1,1536.85,6.63,1536.85,0,2026-05-30 01:02:27
37125,TXN00037125,10537,271,2025-05-24 00:00:00,3,6,1,7173.90,350.22,7173.90,0,2026-05-30 01:02:27
37126,TXN00037126,2606,404,2025-09-20 00:00:00,3,5,1,216.72,5.64,216.72,0,2026-05-30 01:02:27
37127,TXN00037127,7051,159,2025-12-27 00:00:00,3,5,1,1841.08,19.46,1841.08,0,2026-05-30 01:02:27
37128,TXN00037128,6784,7,2025-05-19 00:00:00,3,5,1,2332.50,12.50,2332.50,0,2026-05-30 01:02:27
37129,TXN00037129,6534,70,2024-08-15 00:00:00,3,2,1,384.40,36.80,384.40,0,2026-05-30 01:02:27
37130,TXN00037130,11855,471,2024-07-10 00:00:00,3,2,1,262.96,9.26,262.96,0,2026-05-30 01:02:27
37131,TXN00037131,14361,420,2024-01-30 00:00:00,3,1,1,235.04,15.24,235.04,0,2026-05-30 01:02:27
37132,TXN00037132,19957,268,2025-08-01 00:00:00,3,2,1,2069.76,32.56,2069.76,0,2026-05-30 01:02:27
37133,TXN00037133,18073,30,2024-03-09 00:00:00,3,3,1,648.85,0.23,648.85,0,2026-05-30 01:02:27
37134,TXN00037134,16500,319,2025-05-21 00:00:00,3,6,1,1455.10,3.98,1455.10,0,2026-05-30 01:02:27
37135,TXN00037135,10701,126,2024-12-31 00:00:00,3,1,1,103.73,16.27,103.73,0,2026-05-30 01:02:27
37136,TXN00037136,9104,405,2025-11-28 00:00:00,3,4,1,816.40,20.90,816.40,0,2026-05-30 01:02:27
37137,TXN00037137,6579,147,2025-11-22 00:00:00,3,6,1,2723.90,0.22,2723.90,0,2026-05-30 01:02:27
37138,TXN00037138,14613,485,2025-09-18 00:00:00,3,3,1,361.08,9.46,361.08,0,2026-05-30 01:02:27
37139,TXN00037139,14459,44,2025-07-26 00:00:00,3,3,1,171.24,2.19,171.24,0,2026-05-30 01:02:27
37140,TXN00037140,17837,103,2025-05-10 00:00:00,3,1,1,406.74,188.26,406.74,0,2026-05-30 01:02:27
37141,TXN00037141,4908,140,2024-04-20 00:00:00,3,3,1,1826.01,6.33,1826.01,0,2026-05-30 01:02:27
37142,TXN00037142,4021,207,2025-06-16 00:00:00,3,6,1,2181.15,8.77,2181.15,0,2026-05-30 01:02:27
37143,TXN00037143,15947,96,2025-10-07 00:00:00,3,3,1,136.16,5.92,136.16,0,2026-05-30 01:02:27
37144,TXN00037144,14676,13,2025-10-19 00:00:00,3,3,1,1237.40,4.65,1237.40,0,2026-05-30 01:02:27
37145,TXN00037145,4613,341,2024-07-16 00:00:00,3,6,1,186.50,3.50,186.50,0,2026-05-30 01:02:27
37146,TXN00037146,6019,371,2024-02-25 00:00:00,3,2,1,367.35,1.53,367.35,0,2026-05-30 01:02:27
37147,TXN00037147,15161,371,2025-05-17 00:00:00,3,2,1,51.63,3.37,51.63,0,2026-05-30 01:02:27
37148,TXN00037148,7471,13,2025-01-24 00:00:00,3,1,1,310.36,14.82,310.36,0,2026-05-30 01:02:27
37149,TXN00037149,9167,400,2024-01-23 00:00:00,3,5,1,291.21,2.93,291.21,0,2026-05-30 01:02:27
37150,TXN00037150,14307,223,2024-11-28 00:00:00,3,3,1,76.76,22.24,76.76,0,2026-05-30 01:02:27
37151,TXN00037151,16587,25,2024-11-11 00:00:00,3,2,1,2447.00,69.60,2447.00,0,2026-05-30 01:02:27
37152,TXN00037152,7705,54,2025-12-25 00:00:00,3,3,1,2424.60,30.08,2424.60,0,2026-05-30 01:02:27
37153,TXN00037153,10427,331,2025-08-06 00:00:00,3,1,1,235.41,6.53,235.41,0,2026-05-30 01:02:27
37154,TXN00037154,1536,104,2024-06-15 00:00:00,3,3,1,193.56,0.48,193.56,0,2026-05-30 01:02:27
37155,TXN00037155,15867,291,2025-09-02 00:00:00,3,6,1,349.23,2.59,349.23,0,2026-05-30 01:02:27
37156,TXN00037156,18061,477,2024-02-16 00:00:00,3,2,1,1380.27,78.91,1380.27,0,2026-05-30 01:02:27
37157,TXN00037157,3352,484,2025-09-02 00:00:00,3,6,1,275.90,24.82,275.90,0,2026-05-30 01:02:27
37158,TXN00037158,2458,270,2024-02-18 00:00:00,3,3,1,119.96,5.04,119.96,0,2026-05-30 01:02:27
37159,TXN00037159,19967,26,2025-10-30 00:00:00,3,2,1,134.42,2.79,134.42,0,2026-05-30 01:02:27
37160,TXN00037160,5615,52,2025-05-27 00:00:00,3,3,1,663.92,8.02,663.92,0,2026-05-30 01:02:27
37161,TXN00037161,6253,140,2024-12-09 00:00:00,3,6,1,3077.32,145.67,3077.32,0,2026-05-30 01:02:27
37162,TXN00037162,4385,368,2024-10-07 00:00:00,3,5,1,783.25,13.35,783.25,0,2026-05-30 01:02:27
37163,TXN00037163,3166,237,2025-08-14 00:00:00,3,3,1,1022.74,77.63,1022.74,0,2026-05-30 01:02:27
37164,TXN00037164,6497,185,2024-02-02 00:00:00,3,5,1,393.00,50.40,393.00,0,2026-05-30 01:02:27
37165,TXN00037165,6789,47,2025-09-20 00:00:00,3,2,1,1016.68,111.66,1016.68,0,2026-05-30 01:02:27
37166,TXN00037166,3892,125,2025-11-20 00:00:00,3,2,1,532.38,3.81,532.38,0,2026-05-30 01:02:27
37167,TXN00037167,16968,453,2024-03-26 00:00:00,3,3,1,175.92,11.04,175.92,0,2026-05-30 01:02:27
37168,TXN00037168,36,178,2024-01-18 00:00:00,3,3,1,2265.40,48.65,2265.40,0,2026-05-30 01:02:27
37169,TXN00037169,1326,300,2024-01-26 00:00:00,3,4,1,1425.15,88.97,1425.15,0,2026-05-30 01:02:27
37170,TXN00037170,3517,338,2025-09-14 00:00:00,3,6,1,91.33,8.67,91.33,0,2026-05-30 01:02:27
37171,TXN00037171,11800,170,2024-04-15 00:00:00,3,1,1,208.26,24.58,208.26,0,2026-05-30 01:02:27
37172,TXN00037172,6418,454,2025-06-01 00:00:00,3,6,1,48.44,5.78,48.44,0,2026-05-30 01:02:27
37173,TXN00037173,18155,163,2025-12-18 00:00:00,3,3,1,65.82,2.09,65.82,0,2026-05-30 01:02:27
37174,TXN00037174,1045,81,2025-11-02 00:00:00,3,1,1,2075.70,28.86,2075.70,0,2026-05-30 01:02:27
37175,TXN00037175,9297,342,2024-01-03 00:00:00,3,5,1,234.56,6.36,234.56,0,2026-05-30 01:02:27
37176,TXN00037176,19978,159,2025-04-26 00:00:00,3,2,1,627.90,39.42,627.90,0,2026-05-30 01:02:27
37177,TXN00037177,5650,369,2025-08-25 00:00:00,3,6,1,669.50,16.10,669.50,0,2026-05-30 01:02:27
37178,TXN00037178,4347,418,2024-11-20 00:00:00,3,6,1,373.59,9.47,373.59,0,2026-05-30 01:02:27
37179,TXN00037179,8328,402,2024-05-28 00:00:00,3,5,1,1076.84,56.58,1076.84,0,2026-05-30 01:02:27
37180,TXN00037180,19595,211,2024-11-03 00:00:00,3,6,1,474.50,10.10,474.50,0,2026-05-30 01:02:27
37181,TXN00037181,15790,434,2024-03-29 00:00:00,3,5,1,120.90,4.70,120.90,0,2026-05-30 01:02:27
37182,TXN00037182,3020,253,2024-03-15 00:00:00,3,2,1,462.55,21.49,462.55,0,2026-05-30 01:02:27
37183,TXN00037183,17642,316,2024-06-05 00:00:00,3,2,1,3422.92,14.27,3422.92,0,2026-05-30 01:02:27
37184,TXN00037184,10577,500,2024-05-02 00:00:00,3,5,1,255.80,17.10,255.80,0,2026-05-30 01:02:27
37185,TXN00037185,15549,335,2024-11-25 00:00:00,3,5,1,209.64,25.12,209.64,0,2026-05-30 01:02:27
37186,TXN00037186,6661,320,2025-03-27 00:00:00,3,1,1,356.68,5.83,356.68,0,2026-05-30 01:02:27
37187,TXN00037187,6538,146,2025-07-28 00:00:00,3,2,1,48.20,1.80,48.20,0,2026-05-30 01:02:27
37188,TXN00037188,9987,279,2024-06-30 00:00:00,3,3,1,473.50,0.30,473.50,0,2026-05-30 01:02:27
37189,TXN00037189,698,102,2025-07-28 00:00:00,3,6,1,779.03,5.97,779.03,0,2026-05-30 01:02:27
37190,TXN00037190,11913,174,2025-11-04 00:00:00,3,5,1,27.32,1.68,27.32,0,2026-05-30 01:02:27
37191,TXN00037191,16915,246,2025-06-29 00:00:00,3,2,1,71.36,22.64,71.36,0,2026-05-30 01:02:27
37192,TXN00037192,2893,418,2025-09-30 00:00:00,3,5,1,607.88,16.06,607.88,0,2026-05-30 01:02:27
37193,TXN00037193,1524,387,2024-02-16 00:00:00,3,2,1,72.19,21.81,72.19,0,2026-05-30 01:02:27
37194,TXN00037194,7204,256,2024-11-12 00:00:00,3,2,1,1437.85,7.43,1437.85,0,2026-05-30 01:02:27
37195,TXN00037195,8118,331,2024-03-23 00:00:00,3,2,1,994.08,51.48,994.08,0,2026-05-30 01:02:27
37196,TXN00037196,11172,45,2025-11-01 00:00:00,3,3,1,611.10,9.45,611.10,0,2026-05-30 01:02:27
37197,TXN00037197,18691,205,2024-10-15 00:00:00,3,2,1,201.75,2.75,201.75,0,2026-05-30 01:02:27
37198,TXN00037198,14358,82,2024-09-24 00:00:00,3,2,1,29.34,0.66,29.34,0,2026-05-30 01:02:27
37199,TXN00037199,11448,9,2024-02-07 00:00:00,3,6,1,286.98,4.34,286.98,0,2026-05-30 01:02:27
37200,TXN00037200,11461,393,2025-08-24 00:00:00,3,2,1,1066.40,16.72,1066.40,0,2026-05-30 01:02:27
37201,TXN00037201,3234,89,2025-01-25 00:00:00,3,3,1,266.49,0.17,266.49,0,2026-05-30 01:02:27
37202,TXN00037202,3199,33,2024-10-30 00:00:00,3,5,1,435.45,6.91,435.45,0,2026-05-30 01:02:27
37203,TXN00037203,16231,140,2025-12-20 00:00:00,3,2,1,382.52,48.74,382.52,0,2026-05-30 01:02:27
37204,TXN00037204,8399,58,2025-11-02 00:00:00,3,3,1,67.32,1.68,67.32,0,2026-05-30 01:02:27
37205,TXN00037205,1690,46,2024-02-07 00:00:00,3,6,1,387.00,1.60,387.00,0,2026-05-30 01:02:27
37206,TXN00037206,4455,103,2024-05-03 00:00:00,3,3,1,757.40,7.52,757.40,0,2026-05-30 01:02:27
37207,TXN00037207,4743,418,2024-04-07 00:00:00,3,2,1,107.61,18.13,107.61,0,2026-05-30 01:02:27
37208,TXN00037208,11999,18,2024-08-15 00:00:00,3,3,1,113.00,12.00,113.00,0,2026-05-30 01:02:27
37209,TXN00037209,8740,175,2025-09-24 00:00:00,3,3,1,391.80,18.10,391.80,0,2026-05-30 01:02:27
37210,TXN00037210,3186,413,2025-02-17 00:00:00,3,2,1,464.86,26.57,464.86,0,2026-05-30 01:02:27
37211,TXN00037211,15484,68,2025-07-09 00:00:00,3,4,1,784.55,32.09,784.55,0,2026-05-30 01:02:27
37212,TXN00037212,17991,123,2025-05-29 00:00:00,3,5,1,585.80,7.84,585.80,0,2026-05-30 01:02:27
37213,TXN00037213,2212,469,2025-03-20 00:00:00,3,2,1,112.65,2.47,112.65,0,2026-05-30 01:02:27
37214,TXN00037214,13864,132,2024-11-03 00:00:00,3,2,1,1146.10,10.78,1146.10,0,2026-05-30 01:02:27
37215,TXN00037215,1942,416,2024-12-16 00:00:00,3,4,1,690.84,4.72,690.84,0,2026-05-30 01:02:27
37216,TXN00037216,17422,379,2024-08-02 00:00:00,3,5,1,760.64,8.84,760.64,0,2026-05-30 01:02:27
37217,TXN00037217,15038,20,2025-04-07 00:00:00,3,6,1,891.74,13.13,891.74,0,2026-05-30 01:02:27
37218,TXN00037218,11949,250,2024-06-17 00:00:00,3,6,1,254.55,4.09,254.55,0,2026-05-30 01:02:27
37219,TXN00037219,8423,10,2024-10-21 00:00:00,3,2,1,2771.66,113.17,2771.66,0,2026-05-30 01:02:27
37220,TXN00037220,11951,275,2025-08-15 00:00:00,3,3,1,1338.65,2.27,1338.65,0,2026-05-30 01:02:27
37221,TXN00037221,14092,485,2025-06-19 00:00:00,3,3,1,60.92,8.08,60.92,0,2026-05-30 01:02:27
37222,TXN00037222,16244,362,2025-01-16 00:00:00,3,2,1,193.05,0.39,193.05,0,2026-05-30 01:02:27
37223,TXN00037223,5704,236,2025-10-27 00:00:00,3,2,1,271.42,3.58,271.42,0,2026-05-30 01:02:27
37224,TXN00037224,2707,156,2025-10-03 00:00:00,3,2,1,506.32,3.42,506.32,0,2026-05-30 01:02:27
37225,TXN00037225,18235,214,2024-11-09 00:00:00,3,6,1,142.98,11.34,142.98,0,2026-05-30 01:02:27
37226,TXN00037226,1655,62,2024-02-08 00:00:00,3,2,1,467.26,55.37,467.26,0,2026-05-30 01:02:27
37227,TXN00037227,1035,140,2025-11-29 00:00:00,3,3,1,571.04,28.48,571.04,0,2026-05-30 01:02:27
37228,TXN00037228,5987,176,2025-02-12 00:00:00,3,3,1,264.14,2.93,264.14,0,2026-05-30 01:02:27
37229,TXN00037229,2994,151,2025-08-18 00:00:00,3,5,1,414.40,11.80,414.40,0,2026-05-30 01:02:27
37230,TXN00037230,10596,32,2024-02-10 00:00:00,3,4,1,141.16,8.42,141.16,0,2026-05-30 01:02:27
37231,TXN00037231,10552,267,2024-05-27 00:00:00,3,3,1,1806.51,32.83,1806.51,0,2026-05-30 01:02:27
37232,TXN00037232,8901,180,2024-03-01 00:00:00,3,3,1,154.18,7.91,154.18,0,2026-05-30 01:02:27
37233,TXN00037233,18469,234,2024-09-29 00:00:00,3,3,1,3324.75,114.05,3324.75,0,2026-05-30 01:02:27
37234,TXN00037234,4382,150,2024-12-15 00:00:00,3,5,1,1151.00,8.80,1151.00,0,2026-05-30 01:02:27
37235,TXN00037235,19753,10,2024-04-19 00:00:00,3,3,1,1644.85,20.03,1644.85,0,2026-05-30 01:02:27
37236,TXN00037236,5322,234,2025-12-02 00:00:00,3,6,1,620.12,8.97,620.12,0,2026-05-30 01:02:27
37237,TXN00037237,15564,103,2024-07-23 00:00:00,3,2,1,710.46,13.18,710.46,0,2026-05-30 01:02:27
37238,TXN00037238,12008,175,2024-02-02 00:00:00,3,5,1,4613.08,6.73,4613.08,0,2026-05-30 01:02:27
37239,TXN00037239,15206,18,2025-12-04 00:00:00,3,3,1,138.60,3.80,138.60,0,2026-05-30 01:02:27
37240,TXN00037240,10209,19,2025-04-14 00:00:00,3,3,1,222.54,9.82,222.54,0,2026-05-30 01:02:27
37241,TXN00037241,10210,66,2024-07-20 00:00:00,3,2,1,153.32,0.67,153.32,0,2026-05-30 01:02:27
37242,TXN00037242,8216,77,2025-02-28 00:00:00,3,4,1,142.11,12.63,142.11,0,2026-05-30 01:02:27
37243,TXN00037243,8368,209,2024-09-25 00:00:00,3,2,1,750.30,4.94,750.30,0,2026-05-30 01:02:27
37244,TXN00037244,8783,115,2024-06-22 00:00:00,3,5,1,57.84,0.08,57.84,0,2026-05-30 01:02:27
37245,TXN00037245,13391,282,2025-01-09 00:00:00,3,2,1,310.65,10.45,310.65,0,2026-05-30 01:02:27
37246,TXN00037246,18828,409,2024-01-29 00:00:00,3,3,1,1148.30,10.34,1148.30,0,2026-05-30 01:02:27
37247,TXN00037247,13119,125,2024-05-25 00:00:00,3,2,1,120.53,14.47,120.53,0,2026-05-30 01:02:27
37248,TXN00037248,18009,335,2025-08-12 00:00:00,3,2,1,464.97,4.01,464.97,0,2026-05-30 01:02:27
37249,TXN00037249,8224,292,2025-08-09 00:00:00,3,3,1,1830.30,148.94,1830.30,0,2026-05-30 01:02:27
37250,TXN00037250,13200,180,2025-07-01 00:00:00,3,2,1,190.77,6.41,190.77,0,2026-05-30 01:02:27
37251,TXN00037251,6235,314,2025-01-24 00:00:00,3,2,1,33.70,6.30,33.70,0,2026-05-30 01:02:27
37252,TXN00037252,11595,22,2025-07-06 00:00:00,3,5,1,442.82,27.59,442.82,0,2026-05-30 01:02:27
37253,TXN00037253,13748,44,2024-04-02 00:00:00,3,1,1,716.90,56.62,716.90,0,2026-05-30 01:02:27
37254,TXN00037254,10402,52,2025-06-12 00:00:00,3,2,1,294.70,11.65,294.70,0,2026-05-30 01:02:27
37255,TXN00037255,2308,163,2024-10-04 00:00:00,3,2,1,56.12,3.88,56.12,0,2026-05-30 01:02:27
37256,TXN00037256,8948,234,2025-12-30 00:00:00,3,2,1,703.08,80.64,703.08,0,2026-05-30 01:02:27
37257,TXN00037257,10674,265,2024-02-12 00:00:00,3,2,1,574.83,49.17,574.83,0,2026-05-30 01:02:27
37258,TXN00037258,6625,369,2025-06-14 00:00:00,3,3,1,296.76,10.62,296.76,0,2026-05-30 01:02:27
