inventory_id,product_id,store_id,quantity_on_hand,quantity_reserved,reorder_point,last_updated
43668,1745,448,195,0,10,2026-05-30 01:02:35
43669,529,448,231,0,10,2026-05-30 01:02:35
43670,931,448,277,0,10,2026-05-30 01:02:35
43671,1510,448,140,0,10,2026-05-30 01:02:35
43672,633,448,350,0,10,2026-05-30 01:02:35
43673,1594,448,524,0,10,2026-05-30 01:02:35
43674,1812,448,267,0,10,2026-05-30 01:02:35
43675,1728,448,208,0,10,2026-05-30 01:02:35
43676,15,448,219,0,10,2026-05-30 01:02:35
43677,1338,448,332,0,10,2026-05-30 01:02:35
43678,1881,448,377,0,10,2026-05-30 01:02:35
43679,1251,448,157,0,10,2026-05-30 01:02:35
43680,1763,448,1,0,10,2026-05-30 01:02:35
43681,1542,448,576,0,10,2026-05-30 01:02:35
43682,1515,448,201,0,10,2026-05-30 01:02:35
43683,1114,448,307,0,10,2026-05-30 01:02:35
43684,1819,448,217,0,10,2026-05-30 01:02:35
43685,634,448,279,0,10,2026-05-30 01:02:35
43686,1199,448,93,0,10,2026-05-30 01:02:35
43687,1068,448,415,0,10,2026-05-30 01:02:35
43688,226,448,359,0,10,2026-05-30 01:02:35
43689,545,448,230,0,10,2026-05-30 01:02:35
43690,1809,448,109,0,10,2026-05-30 01:02:35
43691,12,448,245,0,10,2026-05-30 01:02:35
43692,1955,448,297,0,10,2026-05-30 01:02:35
43693,1029,448,83,0,10,2026-05-30 01:02:35
43694,745,448,303,0,10,2026-05-30 01:02:35
43695,1655,448,62,0,10,2026-05-30 01:02:35
43696,1940,448,419,0,10,2026-05-30 01:02:35
43697,1462,448,184,0,10,2026-05-30 01:02:35
43698,1153,448,296,0,10,2026-05-30 01:02:35
43699,574,448,190,0,10,2026-05-30 01:02:35
43700,1757,448,413,0,10,2026-05-30 01:02:35
43701,1647,448,261,0,10,2026-05-30 01:02:35
43702,489,448,332,0,10,2026-05-30 01:02:35
43703,702,448,156,0,10,2026-05-30 01:02:35
43704,136,448,313,0,10,2026-05-30 01:02:35
43705,711,448,296,0,10,2026-05-30 01:02:35
43706,755,448,46,0,10,2026-05-30 01:02:35
43707,394,448,206,0,10,2026-05-30 01:02:35
43708,1668,448,337,0,10,2026-05-30 01:02:35
43709,1236,448,153,0,10,2026-05-30 01:02:35
43710,819,448,228,0,10,2026-05-30 01:02:35
43711,1217,448,337,0,10,2026-05-30 01:02:35
43712,577,448,424,0,10,2026-05-30 01:02:35
43713,1619,448,127,0,10,2026-05-30 01:02:35
43714,293,448,219,0,10,2026-05-30 01:02:35
43715,1218,448,409,0,10,2026-05-30 01:02:35
43716,1107,449,146,0,10,2026-05-30 01:02:35
43717,1171,449,215,0,10,2026-05-30 01:02:35
43718,705,449,123,0,10,2026-05-30 01:02:35
43719,859,449,337,0,10,2026-05-30 01:02:35
43720,551,449,467,0,10,2026-05-30 01:02:35
43721,1898,449,311,0,10,2026-05-30 01:02:35
43722,425,449,269,0,10,2026-05-30 01:02:35
43723,1362,449,92,0,10,2026-05-30 01:02:35
43724,1806,449,220,0,10,2026-05-30 01:02:35
43725,1137,449,449,0,10,2026-05-30 01:02:35
43726,1542,449,248,0,10,2026-05-30 01:02:35
43727,590,449,342,0,10,2026-05-30 01:02:35
43728,1155,449,643,0,10,2026-05-30 01:02:35
43729,131,449,614,0,10,2026-05-30 01:02:35
43730,23,449,469,0,10,2026-05-30 01:02:35
43731,460,449,170,0,10,2026-05-30 01:02:35
43732,1658,449,24,0,10,2026-05-30 01:02:35
43733,1002,449,347,0,10,2026-05-30 01:02:35
43734,530,449,244,0,10,2026-05-30 01:02:35
43735,915,449,244,0,10,2026-05-30 01:02:35
43736,29,449,179,0,10,2026-05-30 01:02:35
43737,1788,449,161,0,10,2026-05-30 01:02:35
43738,414,449,368,0,10,2026-05-30 01:02:35
43739,1261,449,430,0,10,2026-05-30 01:02:35
43740,154,449,342,0,10,2026-05-30 01:02:35
43741,1410,449,332,0,10,2026-05-30 01:02:35
43742,1169,449,270,0,10,2026-05-30 01:02:35
43743,1388,449,550,0,10,2026-05-30 01:02:35
43744,1889,449,468,0,10,2026-05-30 01:02:35
43745,1829,449,482,0,10,2026-05-30 01:02:35
43746,509,449,252,0,10,2026-05-30 01:02:35
43747,1954,449,348,0,10,2026-05-30 01:02:35
43748,1260,449,338,0,10,2026-05-30 01:02:35
43749,1630,449,321,0,10,2026-05-30 01:02:35
43750,840,449,248,0,10,2026-05-30 01:02:35
43751,991,449,534,0,10,2026-05-30 01:02:35
43752,1376,449,244,0,10,2026-05-30 01:02:35
43753,515,449,363,0,10,2026-05-30 01:02:35
43754,1423,449,389,0,10,2026-05-30 01:02:35
43755,1844,449,195,0,10,2026-05-30 01:02:35
43756,130,449,297,0,10,2026-05-30 01:02:35
43757,650,449,338,0,10,2026-05-30 01:02:35
43758,1095,449,318,0,10,2026-05-30 01:02:35
43759,1383,449,138,0,10,2026-05-30 01:02:35
43760,1341,449,333,0,10,2026-05-30 01:02:35
43761,727,449,413,0,10,2026-05-30 01:02:35
43762,1454,449,278,0,10,2026-05-30 01:02:35
43763,273,449,239,0,10,2026-05-30 01:02:35
43764,1241,449,340,0,10,2026-05-30 01:02:35
43765,1517,449,495,0,10,2026-05-30 01:02:35
43766,682,449,189,0,10,2026-05-30 01:02:35
43767,978,449,355,0,10,2026-05-30 01:02:35
43768,882,449,99,0,10,2026-05-30 01:02:35
43769,827,449,381,0,10,2026-05-30 01:02:35
43770,1518,449,280,0,10,2026-05-30 01:02:35
43771,1270,449,330,0,10,2026-05-30 01:02:35
43772,1421,449,208,0,10,2026-05-30 01:02:35
43773,552,449,243,0,10,2026-05-30 01:02:35
43774,716,449,258,0,10,2026-05-30 01:02:35
43775,668,449,419,0,10,2026-05-30 01:02:35
43776,928,449,110,0,10,2026-05-30 01:02:35
43777,1907,449,232,0,10,2026-05-30 01:02:35
43778,1489,449,277,0,10,2026-05-30 01:02:35
43779,1918,449,393,0,10,2026-05-30 01:02:35
43780,446,449,114,0,10,2026-05-30 01:02:35
43781,1079,449,432,0,10,2026-05-30 01:02:35
43782,1167,449,276,0,10,2026-05-30 01:02:35
43783,626,449,21,0,10,2026-05-30 01:02:35
43784,1228,449,200,0,10,2026-05-30 01:02:35
43785,568,449,108,0,10,2026-05-30 01:02:35
43786,329,449,250,0,10,2026-05-30 01:02:35
43787,284,449,355,0,10,2026-05-30 01:02:35
43788,449,449,192,0,10,2026-05-30 01:02:35
43789,573,449,290,0,10,2026-05-30 01:02:35
43790,268,449,210,0,10,2026-05-30 01:02:35
43791,1880,449,192,0,10,2026-05-30 01:02:35
43792,1422,449,440,0,10,2026-05-30 01:02:35
43793,191,449,165,0,10,2026-05-30 01:02:35
43794,1153,449,167,0,10,2026-05-30 01:02:35
43795,152,449,171,0,10,2026-05-30 01:02:35
43796,1853,449,435,0,10,2026-05-30 01:02:35
43797,468,449,358,0,10,2026-05-30 01:02:35
43798,1140,449,330,0,10,2026-05-30 01:02:35
43799,1318,449,217,0,10,2026-05-30 01:02:35
43800,1084,449,222,0,10,2026-05-30 01:02:35
43801,447,449,357,0,10,2026-05-30 01:02:35
43802,1566,449,298,0,10,2026-05-30 01:02:35
43803,415,449,186,0,10,2026-05-30 01:02:35
43804,1615,449,162,0,10,2026-05-30 01:02:35
43805,1253,449,137,0,10,2026-05-30 01:02:35
43806,489,449,226,0,10,2026-05-30 01:02:35
43807,556,449,268,0,10,2026-05-30 01:02:35
43808,778,449,112,0,10,2026-05-30 01:02:35
43809,1592,449,266,0,10,2026-05-30 01:02:35
43810,1577,449,166,0,10,2026-05-30 01:02:35
43811,862,449,724,0,10,2026-05-30 01:02:35
43812,547,449,183,0,10,2026-05-30 01:02:35
43813,1616,449,450,0,10,2026-05-30 01:02:35
43814,1953,450,345,0,10,2026-05-30 01:02:35
43815,1190,450,418,0,10,2026-05-30 01:02:35
43816,475,450,161,0,10,2026-05-30 01:02:35
43817,397,450,467,0,10,2026-05-30 01:02:35
43818,1417,450,138,0,10,2026-05-30 01:02:35
43819,462,450,207,0,10,2026-05-30 01:02:35
43820,458,450,282,0,10,2026-05-30 01:02:35
43821,144,450,336,0,10,2026-05-30 01:02:35
43822,170,450,351,0,10,2026-05-30 01:02:35
43823,1973,450,240,0,10,2026-05-30 01:02:35
43824,812,450,292,0,10,2026-05-30 01:02:35
43825,1539,450,525,0,10,2026-05-30 01:02:35
43826,605,450,312,0,10,2026-05-30 01:02:35
43827,1021,450,185,0,10,2026-05-30 01:02:35
43828,1574,450,81,0,10,2026-05-30 01:02:35
43829,1103,450,370,0,10,2026-05-30 01:02:35
43830,342,450,239,0,10,2026-05-30 01:02:35
43831,237,450,133,0,10,2026-05-30 01:02:35
43832,964,450,192,0,10,2026-05-30 01:02:35
43833,318,450,217,0,10,2026-05-30 01:02:35
43834,1458,450,197,0,10,2026-05-30 01:02:35
43835,1325,450,233,0,10,2026-05-30 01:02:35
43836,1296,450,505,0,10,2026-05-30 01:02:35
43837,57,450,347,0,10,2026-05-30 01:02:35
43838,1633,450,115,0,10,2026-05-30 01:02:35
43839,1343,450,339,0,10,2026-05-30 01:02:35
43840,1097,450,440,0,10,2026-05-30 01:02:35
43841,1001,450,34,0,10,2026-05-30 01:02:35
43842,1017,450,246,0,10,2026-05-30 01:02:35
43843,194,450,162,0,10,2026-05-30 01:02:35
43844,1039,450,249,0,10,2026-05-30 01:02:35
43845,346,450,429,0,10,2026-05-30 01:02:35
43846,668,450,379,0,10,2026-05-30 01:02:35
43847,464,450,206,0,10,2026-05-30 01:02:35
43848,304,450,456,0,10,2026-05-30 01:02:35
43849,466,450,341,0,10,2026-05-30 01:02:35
43850,141,450,209,0,10,2026-05-30 01:02:35
43851,1726,450,309,0,10,2026-05-30 01:02:35
43852,1821,450,492,0,10,2026-05-30 01:02:35
43853,742,450,241,0,10,2026-05-30 01:02:35
43854,1118,450,129,0,10,2026-05-30 01:02:35
43855,408,450,121,0,10,2026-05-30 01:02:35
43856,1635,450,86,0,10,2026-05-30 01:02:35
43857,826,450,202,0,10,2026-05-30 01:02:35
43858,1845,450,225,0,10,2026-05-30 01:02:35
43859,1754,450,265,0,10,2026-05-30 01:02:35
43860,379,450,344,0,10,2026-05-30 01:02:35
43861,1000,450,284,0,10,2026-05-30 01:02:35
43862,1123,450,54,0,10,2026-05-30 01:02:35
43863,852,450,180,0,10,2026-05-30 01:02:35
43864,1512,450,527,0,10,2026-05-30 01:02:35
43865,1258,450,234,0,10,2026-05-30 01:02:35
43866,1724,450,25,0,10,2026-05-30 01:02:35
43867,849,450,334,0,10,2026-05-30 01:02:35
43868,1306,450,52,0,10,2026-05-30 01:02:35
43869,1676,450,336,0,10,2026-05-30 01:02:35
43870,923,450,105,0,10,2026-05-30 01:02:35
43871,912,450,38,0,10,2026-05-30 01:02:35
43872,1264,450,275,0,10,2026-05-30 01:02:35
43873,104,450,317,0,10,2026-05-30 01:02:35
43874,1482,450,157,0,10,2026-05-30 01:02:35
43875,1283,450,611,0,10,2026-05-30 01:02:35
43876,235,450,289,0,10,2026-05-30 01:02:35
43877,125,450,273,0,10,2026-05-30 01:02:35
43878,797,450,204,0,10,2026-05-30 01:02:35
43879,231,450,226,0,10,2026-05-30 01:02:35
43880,1825,450,239,0,10,2026-05-30 01:02:35
43881,56,450,671,0,10,2026-05-30 01:02:35
43882,1903,450,328,0,10,2026-05-30 01:02:35
43883,459,450,435,0,10,2026-05-30 01:02:35
43884,331,450,271,0,10,2026-05-30 01:02:35
43885,749,450,272,0,10,2026-05-30 01:02:35
43886,510,450,555,0,10,2026-05-30 01:02:35
43887,484,450,237,0,10,2026-05-30 01:02:35
43888,160,450,208,0,10,2026-05-30 01:02:35
43889,321,450,625,0,10,2026-05-30 01:02:35
43890,1232,450,657,0,10,2026-05-30 01:02:35
43891,1677,450,171,0,10,2026-05-30 01:02:35
43892,1959,450,203,0,10,2026-05-30 01:02:35
43893,1778,450,94,0,10,2026-05-30 01:02:35
43894,896,450,316,0,10,2026-05-30 01:02:35
43895,796,450,27,0,10,2026-05-30 01:02:35
43896,1806,450,241,0,10,2026-05-30 01:02:35
43897,1622,450,243,0,10,2026-05-30 01:02:35
43898,282,450,210,0,10,2026-05-30 01:02:35
43899,1957,450,363,0,10,2026-05-30 01:02:35
43900,807,450,214,0,10,2026-05-30 01:02:35
43901,1280,450,185,0,10,2026-05-30 01:02:35
43902,469,450,299,0,10,2026-05-30 01:02:35
43903,1454,450,395,0,10,2026-05-30 01:02:35
43904,960,450,69,0,10,2026-05-30 01:02:35
43905,1244,451,288,0,10,2026-05-30 01:02:35
43906,402,451,181,0,10,2026-05-30 01:02:35
43907,394,451,174,0,10,2026-05-30 01:02:35
43908,984,451,314,0,10,2026-05-30 01:02:35
43909,431,451,335,0,10,2026-05-30 01:02:35
43910,1071,451,139,0,10,2026-05-30 01:02:35
43911,863,451,247,0,10,2026-05-30 01:02:35
43912,105,451,163,0,10,2026-05-30 01:02:35
43913,1505,451,149,0,10,2026-05-30 01:02:35
43914,1730,451,194,0,10,2026-05-30 01:02:35
43915,419,451,459,0,10,2026-05-30 01:02:35
43916,1128,451,562,0,10,2026-05-30 01:02:35
43917,1721,451,122,0,10,2026-05-30 01:02:35
43918,244,451,118,0,10,2026-05-30 01:02:35
43919,1474,451,557,0,10,2026-05-30 01:02:35
43920,522,451,356,0,10,2026-05-30 01:02:35
43921,1318,451,524,0,10,2026-05-30 01:02:35
43922,447,451,557,0,10,2026-05-30 01:02:35
43923,453,451,390,0,10,2026-05-30 01:02:35
43924,1858,451,177,0,10,2026-05-30 01:02:35
43925,744,451,317,0,10,2026-05-30 01:02:35
43926,297,451,408,0,10,2026-05-30 01:02:35
43927,13,451,746,0,10,2026-05-30 01:02:35
43928,1300,451,327,0,10,2026-05-30 01:02:35
43929,672,451,197,0,10,2026-05-30 01:02:35
43930,231,451,448,0,10,2026-05-30 01:02:35
43931,1370,451,37,0,10,2026-05-30 01:02:35
43932,991,451,126,0,10,2026-05-30 01:02:35
43933,785,451,207,0,10,2026-05-30 01:02:35
43934,1518,451,369,0,10,2026-05-30 01:02:35
43935,842,451,227,0,10,2026-05-30 01:02:35
43936,1678,451,280,0,10,2026-05-30 01:02:35
43937,362,451,215,0,10,2026-05-30 01:02:35
43938,1152,451,103,0,10,2026-05-30 01:02:35
43939,58,451,471,0,10,2026-05-30 01:02:35
43940,1734,451,175,0,10,2026-05-30 01:02:35
43941,360,451,549,0,10,2026-05-30 01:02:35
43942,1047,451,348,0,10,2026-05-30 01:02:35
43943,874,451,212,0,10,2026-05-30 01:02:35
43944,255,451,250,0,10,2026-05-30 01:02:35
43945,101,451,200,0,10,2026-05-30 01:02:35
43946,442,451,488,0,10,2026-05-30 01:02:35
43947,370,451,247,0,10,2026-05-30 01:02:35
43948,1623,451,96,0,10,2026-05-30 01:02:35
43949,1441,451,274,0,10,2026-05-30 01:02:35
43950,379,451,510,0,10,2026-05-30 01:02:35
43951,556,451,278,0,10,2026-05-30 01:02:35
43952,987,451,266,0,10,2026-05-30 01:02:35
43953,1048,451,525,0,10,2026-05-30 01:02:35
43954,591,451,193,0,10,2026-05-30 01:02:35
43955,1780,451,335,0,10,2026-05-30 01:02:35
43956,699,451,345,0,10,2026-05-30 01:02:35
43957,877,451,529,0,10,2026-05-30 01:02:35
43958,563,451,201,0,10,2026-05-30 01:02:35
43959,1506,451,109,0,10,2026-05-30 01:02:35
43960,1177,451,256,0,10,2026-05-30 01:02:35
43961,109,451,167,0,10,2026-05-30 01:02:35
43962,506,451,338,0,10,2026-05-30 01:02:35
43963,686,451,273,0,10,2026-05-30 01:02:35
43964,196,451,496,0,10,2026-05-30 01:02:35
43965,1960,451,123,0,10,2026-05-30 01:02:35
43966,1746,451,366,0,10,2026-05-30 01:02:35
43967,1694,451,295,0,10,2026-05-30 01:02:35
43968,1920,451,202,0,10,2026-05-30 01:02:35
43969,1968,451,299,0,10,2026-05-30 01:02:35
43970,145,451,292,0,10,2026-05-30 01:02:35
43971,1975,451,330,0,10,2026-05-30 01:02:35
43972,1906,451,354,0,10,2026-05-30 01:02:35
43973,801,451,284,0,10,2026-05-30 01:02:35
43974,465,451,143,0,10,2026-05-30 01:02:35
43975,1000,451,342,0,10,2026-05-30 01:02:35
43976,1511,451,372,0,10,2026-05-30 01:02:35
43977,1923,451,533,0,10,2026-05-30 01:02:35
43978,1025,451,375,0,10,2026-05-30 01:02:35
43979,5,451,217,0,10,2026-05-30 01:02:35
43980,322,451,343,0,10,2026-05-30 01:02:35
43981,1059,451,171,0,10,2026-05-30 01:02:35
43982,982,451,615,0,10,2026-05-30 01:02:35
43983,1750,451,183,0,10,2026-05-30 01:02:35
43984,990,452,242,0,10,2026-05-30 01:02:35
43985,1724,452,298,0,10,2026-05-30 01:02:35
43986,1983,452,296,0,10,2026-05-30 01:02:35
43987,1209,452,387,0,10,2026-05-30 01:02:35
43988,268,452,350,0,10,2026-05-30 01:02:35
43989,298,452,398,0,10,2026-05-30 01:02:35
43990,1193,452,230,0,10,2026-05-30 01:02:35
43991,1154,452,198,0,10,2026-05-30 01:02:35
43992,609,452,390,0,10,2026-05-30 01:02:35
43993,139,452,234,0,10,2026-05-30 01:02:35
43994,419,452,164,0,10,2026-05-30 01:02:35
43995,41,452,511,0,10,2026-05-30 01:02:35
43996,720,452,194,0,10,2026-05-30 01:02:35
43997,1079,452,412,0,10,2026-05-30 01:02:35
43998,927,452,182,0,10,2026-05-30 01:02:35
43999,1720,452,402,0,10,2026-05-30 01:02:35
44000,261,452,443,0,10,2026-05-30 01:02:35
44001,1800,452,582,0,10,2026-05-30 01:02:35
44002,475,452,383,0,10,2026-05-30 01:02:35
44003,1697,452,259,0,10,2026-05-30 01:02:35
44004,56,452,137,0,10,2026-05-30 01:02:35
44005,1465,452,505,0,10,2026-05-30 01:02:35
44006,1033,452,467,0,10,2026-05-30 01:02:35
44007,1682,452,302,0,10,2026-05-30 01:02:35
44008,1762,452,418,0,10,2026-05-30 01:02:35
44009,548,452,491,0,10,2026-05-30 01:02:35
44010,189,452,83,0,10,2026-05-30 01:02:35
44011,1070,452,70,0,10,2026-05-30 01:02:35
44012,463,452,404,0,10,2026-05-30 01:02:35
44013,793,452,254,0,10,2026-05-30 01:02:35
44014,1671,452,619,0,10,2026-05-30 01:02:35
44015,85,452,301,0,10,2026-05-30 01:02:35
44016,634,452,207,0,10,2026-05-30 01:02:35
44017,1737,452,356,0,10,2026-05-30 01:02:35
44018,1153,452,32,0,10,2026-05-30 01:02:35
44019,1633,452,287,0,10,2026-05-30 01:02:35
44020,1506,452,431,0,10,2026-05-30 01:02:35
44021,1265,452,266,0,10,2026-05-30 01:02:35
44022,1389,452,273,0,10,2026-05-30 01:02:35
44023,363,452,50,0,10,2026-05-30 01:02:35
44024,1940,452,360,0,10,2026-05-30 01:02:35
44025,1578,452,494,0,10,2026-05-30 01:02:35
44026,577,452,242,0,10,2026-05-30 01:02:35
44027,1926,452,283,0,10,2026-05-30 01:02:35
44028,1008,452,335,0,10,2026-05-30 01:02:35
44029,1616,452,215,0,10,2026-05-30 01:02:35
44030,288,452,174,0,10,2026-05-30 01:02:35
44031,1196,452,86,0,10,2026-05-30 01:02:35
44032,1294,452,187,0,10,2026-05-30 01:02:35
44033,314,452,220,0,10,2026-05-30 01:02:35
44034,1173,452,70,0,10,2026-05-30 01:02:35
44035,1349,452,289,0,10,2026-05-30 01:02:35
44036,503,452,121,0,10,2026-05-30 01:02:35
44037,644,452,150,0,10,2026-05-30 01:02:35
44038,1272,452,49,0,10,2026-05-30 01:02:35
44039,1965,452,372,0,10,2026-05-30 01:02:35
44040,1443,452,264,0,10,2026-05-30 01:02:35
44041,1053,452,126,0,10,2026-05-30 01:02:35
44042,1487,452,426,0,10,2026-05-30 01:02:35
44043,1649,452,561,0,10,2026-05-30 01:02:35
44044,899,452,85,0,10,2026-05-30 01:02:35
44045,799,452,341,0,10,2026-05-30 01:02:35
44046,220,452,157,0,10,2026-05-30 01:02:35
44047,1355,452,224,0,10,2026-05-30 01:02:35
44048,1718,452,462,0,10,2026-05-30 01:02:35
44049,1352,452,418,0,10,2026-05-30 01:02:35
44050,1113,452,401,0,10,2026-05-30 01:02:35
44051,1705,452,40,0,10,2026-05-30 01:02:35
44052,1801,452,250,0,10,2026-05-30 01:02:35
44053,46,452,216,0,10,2026-05-30 01:02:35
44054,885,452,581,0,10,2026-05-30 01:02:35
44055,790,452,225,0,10,2026-05-30 01:02:35
44056,1062,452,245,0,10,2026-05-30 01:02:35
44057,411,452,153,0,10,2026-05-30 01:02:35
44058,1184,452,287,0,10,2026-05-30 01:02:35
44059,1521,452,54,0,10,2026-05-30 01:02:35
44060,488,452,494,0,10,2026-05-30 01:02:35
44061,624,452,298,0,10,2026-05-30 01:02:35
44062,674,452,339,0,10,2026-05-30 01:02:35
44063,1592,452,639,0,10,2026-05-30 01:02:35
44064,1472,452,295,0,10,2026-05-30 01:02:35
44065,1135,452,373,0,10,2026-05-30 01:02:35
44066,975,452,324,0,10,2026-05-30 01:02:35
44067,872,452,353,0,10,2026-05-30 01:02:35
44068,1370,452,279,0,10,2026-05-30 01:02:35
44069,1975,452,265,0,10,2026-05-30 01:02:35
44070,1127,452,345,0,10,2026-05-30 01:02:35
44071,778,452,247,0,10,2026-05-30 01:02:35
44072,954,452,175,0,10,2026-05-30 01:02:35
44073,90,452,280,0,10,2026-05-30 01:02:35
44074,1199,452,13,0,10,2026-05-30 01:02:35
44075,1313,452,112,0,10,2026-05-30 01:02:35
44076,1356,452,266,0,10,2026-05-30 01:02:35
44077,1707,452,297,0,10,2026-05-30 01:02:35
44078,1835,452,485,0,10,2026-05-30 01:02:35
44079,89,452,139,0,10,2026-05-30 01:02:35
44080,728,452,224,0,10,2026-05-30 01:02:35
44081,894,452,40,0,10,2026-05-30 01:02:35
44082,1296,452,468,0,10,2026-05-30 01:02:35
44083,1786,452,157,0,10,2026-05-30 01:02:35
44084,1131,452,143,0,10,2026-05-30 01:02:35
44085,177,453,242,0,10,2026-05-30 01:02:35
44086,1390,453,356,0,10,2026-05-30 01:02:35
44087,763,453,543,0,10,2026-05-30 01:02:35
44088,1723,453,483,0,10,2026-05-30 01:02:35
44089,906,453,395,0,10,2026-05-30 01:02:35
44090,1939,453,376,0,10,2026-05-30 01:02:35
44091,1235,453,267,0,10,2026-05-30 01:02:35
44092,134,453,347,0,10,2026-05-30 01:02:35
44093,1594,453,159,0,10,2026-05-30 01:02:35
44094,1194,453,355,0,10,2026-05-30 01:02:35
44095,319,453,236,0,10,2026-05-30 01:02:35
44096,1809,453,234,0,10,2026-05-30 01:02:35
44097,198,453,357,0,10,2026-05-30 01:02:35
44098,728,453,334,0,10,2026-05-30 01:02:35
44099,1692,453,297,0,10,2026-05-30 01:02:35
44100,75,453,264,0,10,2026-05-30 01:02:35
44101,1495,453,200,0,10,2026-05-30 01:02:35
44102,1648,453,165,0,10,2026-05-30 01:02:35
44103,1690,453,356,0,10,2026-05-30 01:02:35
44104,1632,453,239,0,10,2026-05-30 01:02:35
44105,506,453,58,0,10,2026-05-30 01:02:35
44106,1499,453,107,0,10,2026-05-30 01:02:35
44107,495,453,368,0,10,2026-05-30 01:02:35
44108,53,453,434,0,10,2026-05-30 01:02:35
44109,822,453,366,0,10,2026-05-30 01:02:35
44110,1485,453,182,0,10,2026-05-30 01:02:35
44111,636,453,320,0,10,2026-05-30 01:02:35
44112,423,453,578,0,10,2026-05-30 01:02:35
44113,615,453,453,0,10,2026-05-30 01:02:35
44114,1849,453,279,0,10,2026-05-30 01:02:35
44115,246,453,294,0,10,2026-05-30 01:02:35
44116,1187,453,154,0,10,2026-05-30 01:02:35
44117,1257,453,556,0,10,2026-05-30 01:02:35
44118,430,453,205,0,10,2026-05-30 01:02:35
44119,237,453,86,0,10,2026-05-30 01:02:35
44120,1640,453,384,0,10,2026-05-30 01:02:35
44121,447,453,96,0,10,2026-05-30 01:02:35
44122,482,453,446,0,10,2026-05-30 01:02:35
44123,1357,453,492,0,10,2026-05-30 01:02:35
44124,953,453,246,0,10,2026-05-30 01:02:35
44125,1418,453,288,0,10,2026-05-30 01:02:35
44126,1118,453,325,0,10,2026-05-30 01:02:35
44127,1852,453,202,0,10,2026-05-30 01:02:35
44128,1734,453,372,0,10,2026-05-30 01:02:35
44129,686,453,256,0,10,2026-05-30 01:02:35
44130,1403,453,219,0,10,2026-05-30 01:02:35
44131,1103,453,114,0,10,2026-05-30 01:02:35
44132,1590,453,166,0,10,2026-05-30 01:02:35
44133,1010,453,228,0,10,2026-05-30 01:02:35
44134,1140,453,610,0,10,2026-05-30 01:02:35
44135,655,453,312,0,10,2026-05-30 01:02:35
44136,481,453,199,0,10,2026-05-30 01:02:35
44137,1815,453,186,0,10,2026-05-30 01:02:35
44138,1869,453,209,0,10,2026-05-30 01:02:35
44139,1733,453,315,0,10,2026-05-30 01:02:35
44140,114,453,253,0,10,2026-05-30 01:02:35
44141,1337,453,169,0,10,2026-05-30 01:02:35
44142,505,453,614,0,10,2026-05-30 01:02:35
44143,297,453,306,0,10,2026-05-30 01:02:35
44144,1963,453,528,0,10,2026-05-30 01:02:35
44145,1532,453,228,0,10,2026-05-30 01:02:35
44146,316,453,213,0,10,2026-05-30 01:02:35
44147,711,453,171,0,10,2026-05-30 01:02:35
44148,1331,453,220,0,10,2026-05-30 01:02:35
44149,1281,453,287,0,10,2026-05-30 01:02:35
44150,1806,453,364,0,10,2026-05-30 01:02:35
44151,493,453,336,0,10,2026-05-30 01:02:35
44152,1693,453,200,0,10,2026-05-30 01:02:35
44153,1421,453,244,0,10,2026-05-30 01:02:35
44154,388,453,157,0,10,2026-05-30 01:02:35
44155,1297,453,466,0,10,2026-05-30 01:02:35
44156,540,453,695,0,10,2026-05-30 01:02:35
44157,1881,453,288,0,10,2026-05-30 01:02:35
44158,1924,453,589,0,10,2026-05-30 01:02:35
44159,535,453,279,0,10,2026-05-30 01:02:35
44160,1555,453,473,0,10,2026-05-30 01:02:35
44161,837,453,277,0,10,2026-05-30 01:02:35
44162,1696,453,140,0,10,2026-05-30 01:02:35
44163,259,453,229,0,10,2026-05-30 01:02:35
44164,1017,453,349,0,10,2026-05-30 01:02:35
44165,806,453,267,0,10,2026-05-30 01:02:35
44166,1624,453,232,0,10,2026-05-30 01:02:35
44167,1708,453,125,0,10,2026-05-30 01:02:35
44168,1739,453,308,0,10,2026-05-30 01:02:35
44169,1163,453,372,0,10,2026-05-30 01:02:35
44170,1237,453,220,0,10,2026-05-30 01:02:35
44171,1618,454,74,0,10,2026-05-30 01:02:35
44172,457,454,374,0,10,2026-05-30 01:02:35
44173,179,454,278,0,10,2026-05-30 01:02:35
44174,1315,454,363,0,10,2026-05-30 01:02:35
44175,1347,454,252,0,10,2026-05-30 01:02:35
44176,1412,454,372,0,10,2026-05-30 01:02:35
44177,1679,454,69,0,10,2026-05-30 01:02:35
44178,1966,454,156,0,10,2026-05-30 01:02:35
44179,650,454,426,0,10,2026-05-30 01:02:35
44180,1129,454,104,0,10,2026-05-30 01:02:35
44181,956,454,78,0,10,2026-05-30 01:02:35
44182,701,454,292,0,10,2026-05-30 01:02:35
44183,451,454,327,0,10,2026-05-30 01:02:35
44184,220,454,267,0,10,2026-05-30 01:02:35
44185,629,454,275,0,10,2026-05-30 01:02:35
44186,151,454,312,0,10,2026-05-30 01:02:35
44187,1438,454,0,0,10,2026-05-30 01:02:35
44188,1013,454,398,0,10,2026-05-30 01:02:35
44189,483,454,398,0,10,2026-05-30 01:02:35
44190,395,454,283,0,10,2026-05-30 01:02:35
44191,100,454,456,0,10,2026-05-30 01:02:35
44192,1727,454,340,0,10,2026-05-30 01:02:35
44193,1542,454,66,0,10,2026-05-30 01:02:35
