order_item_id,order_id,product_id,quantity,unit_price,discount_percent,discount_amount,net_price
39231,40273,1562,3,35.00,0.0676,2.37,97.89
39232,41558,1562,5,35.00,0.0920,3.22,158.90
39233,47071,1562,1,35.00,0.0430,1.51,33.49
39234,47111,1562,3,35.00,0.0855,2.99,96.03
39235,48301,1562,4,35.00,0.0817,2.86,128.56
39236,48493,1562,3,35.00,0.0303,1.06,101.82
39237,48865,1562,2,35.00,0.1799,6.30,57.40
39238,49463,1562,5,35.00,0.1526,5.34,148.30
39239,4253,1563,3,64.00,0.2086,13.35,151.95
39240,4716,1563,2,64.00,0.0847,5.42,117.16
39241,5517,1563,2,64.00,0.1683,10.77,106.46
39242,6034,1563,4,64.00,0.2671,17.09,187.64
39243,15224,1563,1,64.00,0.1150,7.36,56.64
39244,19458,1563,3,64.00,0.0316,2.02,185.94
39245,23641,1563,2,64.00,0.3717,23.79,80.42
39246,25559,1563,4,64.00,0.0453,2.90,244.40
39247,26100,1563,2,64.00,0.0460,2.94,122.12
39248,26112,1563,3,64.00,0.0051,0.33,191.01
39249,28449,1563,2,64.00,0.0803,5.14,117.72
39250,30115,1563,4,64.00,0.1048,6.71,229.16
39251,30640,1563,5,64.00,0.0847,5.42,292.90
39252,34130,1563,3,64.00,0.1019,6.52,172.44
39253,34281,1563,4,64.00,0.2426,15.53,193.88
39254,34348,1563,2,64.00,0.0164,1.05,125.90
39255,39969,1563,5,64.00,0.3541,22.66,206.70
39256,40929,1563,1,64.00,0.2261,14.47,49.53
39257,41585,1563,5,64.00,0.0524,3.35,303.25
39258,42807,1563,4,64.00,0.0799,5.11,235.56
39259,43268,1563,2,64.00,0.0477,3.05,121.90
39260,43388,1563,2,64.00,0.2183,13.97,100.06
39261,43628,1563,1,64.00,0.2099,13.43,50.57
39262,43847,1563,4,64.00,0.0765,4.90,236.40
39263,46828,1563,5,64.00,0.0524,3.35,303.25
39264,47785,1563,5,64.00,0.0523,3.35,303.25
39265,815,1564,2,480.00,0.0331,15.89,928.22
39266,1825,1564,5,480.00,0.0414,19.87,2300.65
39267,4282,1564,2,480.00,0.0691,33.17,893.66
39268,8609,1564,2,480.00,0.0248,11.90,936.20
39269,8702,1564,3,480.00,0.0220,10.56,1408.32
39270,10095,1564,5,480.00,0.1499,71.95,2040.25
39271,13129,1564,3,480.00,0.0095,4.56,1426.32
39272,13256,1564,1,480.00,0.0531,25.49,454.51
39273,13963,1564,1,480.00,0.0632,30.34,449.66
39274,15798,1564,4,480.00,0.0599,28.75,1805.00
39275,16849,1564,3,480.00,0.0433,20.78,1377.66
39276,19877,1564,5,480.00,0.2282,109.54,1852.30
39277,20228,1564,2,480.00,0.1383,66.38,827.24
39278,20331,1564,3,480.00,0.0081,3.89,1428.33
39279,23025,1564,1,480.00,0.0623,29.90,450.10
39280,23813,1564,4,480.00,0.0639,30.67,1797.32
39281,25327,1564,1,480.00,0.0203,9.74,470.26
39282,27622,1564,1,480.00,0.0171,8.21,471.79
39283,30809,1564,3,480.00,0.0791,37.97,1326.09
39284,35418,1564,4,480.00,0.3010,144.48,1342.08
39285,37822,1564,1,480.00,0.0390,18.72,461.28
39286,40913,1564,5,480.00,0.0700,33.60,2232.00
39287,42432,1564,1,480.00,0.0810,38.88,441.12
39288,42745,1564,1,480.00,0.3993,191.66,288.34
39289,46063,1564,5,480.00,0.0804,38.59,2207.05
39290,942,1565,3,144.00,0.0409,5.89,414.33
39291,1646,1565,4,144.00,0.0944,13.59,521.64
39292,8659,1565,1,144.00,0.0156,2.25,141.75
39293,9839,1565,3,144.00,0.1248,17.97,378.09
39294,11621,1565,3,144.00,0.0507,7.30,410.10
39295,15703,1565,2,144.00,0.2429,34.98,218.04
39296,15943,1565,5,144.00,0.0840,12.10,659.50
39297,25183,1565,1,144.00,0.3849,55.43,88.57
39298,30666,1565,2,144.00,0.2388,34.39,219.22
39299,35944,1565,1,144.00,0.0225,3.24,140.76
39300,36756,1565,2,144.00,0.0305,4.39,279.22
39301,37649,1565,4,144.00,0.2205,31.75,449.00
39302,39469,1565,1,144.00,0.2103,30.28,113.72
39303,40042,1565,4,144.00,0.0929,13.38,522.48
39304,44011,1565,3,144.00,0.0189,2.72,423.84
39305,44425,1565,1,144.00,0.1745,25.13,118.87
39306,388,1566,3,335.00,0.0394,13.20,965.40
39307,2064,1566,5,335.00,0.2353,78.83,1280.85
39308,3222,1566,1,335.00,0.0130,4.35,330.65
39309,4521,1566,5,335.00,0.0334,11.19,1619.05
39310,5984,1566,1,335.00,0.0133,4.46,330.54
39311,10284,1566,4,335.00,0.0612,20.50,1258.00
39312,13188,1566,4,335.00,0.0766,25.66,1237.36
39313,13574,1566,3,335.00,0.0382,12.80,966.60
39314,18839,1566,5,335.00,0.2715,90.95,1220.25
39315,20106,1566,3,335.00,0.0984,32.96,906.12
39316,21376,1566,4,335.00,0.0494,16.55,1273.80
39317,24250,1566,4,335.00,0.0133,4.46,1322.16
39318,32303,1566,1,335.00,0.0875,29.31,305.69
39319,32346,1566,1,335.00,0.1989,66.63,268.37
39320,32527,1566,1,335.00,0.0869,29.11,305.89
39321,34034,1566,3,335.00,0.2680,89.78,735.66
39322,34273,1566,3,335.00,0.2860,95.81,717.57
39323,37689,1566,5,335.00,0.0225,7.54,1637.30
39324,39029,1566,1,335.00,0.0813,27.24,307.76
39325,41480,1566,3,335.00,0.0731,24.49,931.53
39326,43466,1566,2,335.00,0.0683,22.88,624.24
39327,46317,1566,2,335.00,0.2489,83.38,503.24
39328,47163,1566,5,335.00,0.0728,24.39,1553.05
39329,1986,1567,5,544.00,0.0760,41.34,2513.30
39330,2383,1567,4,544.00,0.0678,36.88,2028.48
39331,2792,1567,3,544.00,0.0512,27.85,1548.45
39332,3239,1567,4,544.00,0.0667,36.28,2030.88
39333,3947,1567,1,544.00,0.0620,33.73,510.27
39334,7598,1567,2,544.00,0.2045,111.25,865.50
39335,11754,1567,2,544.00,0.0365,19.86,1048.28
39336,19540,1567,3,544.00,0.0411,22.36,1564.92
39337,19554,1567,4,544.00,0.0338,18.39,2102.44
39338,21311,1567,3,544.00,0.1912,104.01,1319.97
39339,21751,1567,1,544.00,0.1993,108.42,435.58
39340,29679,1567,1,544.00,0.0698,37.97,506.03
39341,31873,1567,3,544.00,0.0563,30.63,1540.11
39342,33525,1567,4,544.00,0.0522,28.40,2062.40
39343,34005,1567,4,544.00,0.1030,56.03,1951.88
39344,38050,1567,5,544.00,0.1406,76.49,2337.55
39345,38630,1567,3,544.00,0.0152,8.27,1607.19
39346,39266,1567,1,544.00,0.0924,50.27,493.73
39347,43842,1567,3,544.00,0.0598,32.53,1534.41
39348,46188,1567,4,544.00,0.1462,79.53,1857.88
39349,3436,1568,3,460.00,0.0518,23.83,1308.51
39350,3637,1568,5,460.00,0.0071,3.27,2283.65
39351,8523,1568,4,460.00,0.0114,5.24,1819.04
39352,11593,1568,2,460.00,0.0587,27.00,866.00
39353,14801,1568,2,460.00,0.0013,0.60,918.80
39354,16547,1568,5,460.00,0.0184,8.46,2257.70
39355,18508,1568,1,460.00,0.0447,20.56,439.44
39356,19975,1568,3,460.00,0.0802,36.89,1269.33
39357,21128,1568,1,460.00,0.0511,23.51,436.49
39358,22919,1568,3,460.00,0.2425,111.55,1045.35
39359,24018,1568,4,460.00,0.0753,34.64,1701.44
39360,24214,1568,3,460.00,0.0709,32.61,1282.17
39361,28141,1568,2,460.00,0.0288,13.25,893.50
39362,30266,1568,1,460.00,0.0582,26.77,433.23
39363,30550,1568,5,460.00,0.0299,13.75,2231.25
39364,30733,1568,4,460.00,0.1945,89.47,1482.12
39365,32832,1568,4,460.00,0.0214,9.84,1800.64
39366,33107,1568,4,460.00,0.0749,34.45,1702.20
39367,33675,1568,5,460.00,0.0561,25.81,2170.95
39368,34088,1568,5,460.00,0.3300,151.80,1541.00
39369,35171,1568,4,460.00,0.0017,0.78,1836.88
39370,37382,1568,1,460.00,0.0373,17.16,442.84
39371,38453,1568,2,460.00,0.0977,44.94,830.12
39372,41030,1568,4,460.00,0.0972,44.71,1661.16
39373,44252,1568,4,460.00,0.1813,83.40,1506.40
39374,44642,1568,1,460.00,0.0361,16.61,443.39
39375,46099,1568,5,460.00,0.0805,37.03,2114.85
39376,47098,1568,3,460.00,0.1268,58.33,1205.01
39377,47498,1568,4,460.00,0.0734,33.76,1704.96
39378,2258,1569,4,130.00,0.0003,0.04,519.84
39379,5175,1569,4,130.00,0.0765,9.95,480.20
39380,5358,1569,4,130.00,0.1326,17.24,451.04
39381,8977,1569,2,130.00,0.0664,8.63,242.74
39382,10654,1569,3,130.00,0.0048,0.62,388.14
39383,13329,1569,4,130.00,0.0780,10.14,479.44
39384,17083,1569,3,130.00,0.0817,10.62,358.14
39385,18327,1569,1,130.00,0.3813,49.57,80.43
39386,19756,1569,2,130.00,0.0750,9.75,240.50
39387,20923,1569,1,130.00,0.0969,12.60,117.40
39388,21493,1569,3,130.00,0.1627,21.15,326.55
39389,22034,1569,1,130.00,0.0476,6.19,123.81
39390,25421,1569,2,130.00,0.0793,10.31,239.38
39391,25986,1569,1,130.00,0.2012,26.16,103.84
39392,28569,1569,3,130.00,0.0911,11.84,354.48
39393,38016,1569,1,130.00,0.0821,10.67,119.33
39394,39211,1569,5,130.00,0.1762,22.91,535.45
39395,47174,1569,4,130.00,0.1906,24.78,420.88
39396,18,1570,2,130.00,0.0498,6.47,247.06
39397,1198,1570,4,130.00,0.0875,11.38,474.48
39398,5582,1570,5,130.00,0.2488,32.34,488.30
39399,6838,1570,5,130.00,0.0960,12.48,587.60
39400,9759,1570,5,130.00,0.0779,10.13,599.35
39401,12922,1570,1,130.00,0.0161,2.09,127.91
39402,13908,1570,4,130.00,0.1609,20.92,436.32
39403,14878,1570,3,130.00,0.2904,37.75,276.75
39404,21230,1570,3,130.00,0.0343,4.46,376.62
39405,21312,1570,2,130.00,0.1917,24.92,210.16
39406,21393,1570,4,130.00,0.0621,8.07,487.72
39407,22402,1570,5,130.00,0.0853,11.09,594.55
39408,25381,1570,5,130.00,0.0579,7.53,612.35
39409,32709,1570,4,130.00,0.0045,0.59,517.64
39410,36211,1570,5,130.00,0.0158,2.05,639.75
39411,39333,1570,1,130.00,0.0510,6.63,123.37
39412,39419,1570,3,130.00,0.0358,4.65,376.05
39413,41117,1570,5,130.00,0.0824,10.71,596.45
39414,43851,1570,4,130.00,0.0282,3.67,505.32
39415,6,1571,2,34.00,0.0199,0.68,66.64
39416,8994,1571,3,34.00,0.0180,0.61,100.17
39417,10672,1571,2,34.00,0.1370,4.66,58.68
39418,11991,1571,5,34.00,0.0268,0.91,165.45
39419,13353,1571,4,34.00,0.2703,9.19,99.24
39420,13552,1571,1,34.00,0.0599,2.04,31.96
39421,20506,1571,3,34.00,0.0524,1.78,96.66
39422,25707,1571,2,34.00,0.0512,1.74,64.52
39423,30119,1571,3,34.00,0.2216,7.53,79.41
39424,35782,1571,1,34.00,0.0560,1.90,32.10
39425,37521,1571,3,34.00,0.1515,5.15,86.55
39426,43349,1571,3,34.00,0.0751,2.55,94.35
39427,45917,1571,4,34.00,0.0545,1.85,128.60
39428,45947,1571,2,34.00,0.1640,5.58,56.84
39429,46679,1571,1,34.00,0.0524,1.78,32.22
39430,47831,1571,3,34.00,0.0260,0.88,99.36
39431,2016,1572,5,205.00,0.0532,10.91,970.45
39432,2252,1572,5,205.00,0.0703,14.41,952.95
39433,5578,1572,2,205.00,0.0808,16.56,376.88
39434,7023,1572,4,205.00,0.0553,11.34,774.64
39435,7558,1572,2,205.00,0.0903,18.51,372.98
39436,8701,1572,4,205.00,0.0238,4.88,800.48
39437,9481,1572,1,205.00,0.0238,4.88,200.12
39438,10678,1572,2,205.00,0.1218,24.97,360.06
39439,11468,1572,2,205.00,0.0172,3.53,402.94
39440,11875,1572,4,205.00,0.0660,13.53,765.88
39441,13493,1572,4,205.00,0.0413,8.47,786.12
39442,13531,1572,1,205.00,0.0994,20.38,184.62
39443,13638,1572,2,205.00,0.1327,27.20,355.60
39444,16530,1572,5,205.00,0.0986,20.21,923.95
39445,16598,1572,5,205.00,0.0896,18.37,933.15
39446,16856,1572,2,205.00,0.1718,35.22,339.56
39447,17604,1572,2,205.00,0.0966,19.80,370.40
39448,20268,1572,3,205.00,0.0592,12.14,578.58
39449,20600,1572,1,205.00,0.1489,30.52,174.48
39450,20946,1572,4,205.00,0.0142,2.91,808.36
39451,23611,1572,5,205.00,0.1112,22.80,911.00
39452,25095,1572,1,205.00,0.0002,0.04,204.96
39453,29034,1572,2,205.00,0.1300,26.65,356.70
39454,29720,1572,1,205.00,0.0189,3.87,201.13
39455,31513,1572,1,205.00,0.1098,22.51,182.49
39456,31558,1572,3,205.00,0.0767,15.72,567.84
39457,32109,1572,3,205.00,0.0102,2.09,608.73
39458,32494,1572,4,205.00,0.0242,4.96,800.16
39459,33180,1572,4,205.00,0.0772,15.83,756.68
39460,34280,1572,5,205.00,0.0626,12.83,960.85
39461,40949,1572,1,205.00,0.2176,44.61,160.39
39462,42073,1572,1,205.00,0.2423,49.67,155.33
39463,49608,1572,3,205.00,0.0889,18.22,560.34
39464,49659,1572,3,205.00,0.0553,11.34,580.98
39465,458,1573,4,165.00,0.0373,6.15,635.40
39466,1164,1573,1,165.00,0.0141,2.33,162.67
39467,7780,1573,5,165.00,0.0190,3.14,809.30
39468,9376,1573,2,165.00,0.2333,38.49,253.02
39469,10057,1573,5,165.00,0.1902,31.38,668.10
39470,11092,1573,3,165.00,0.1971,32.52,397.44
39471,12832,1573,1,165.00,0.0061,1.01,163.99
39472,13616,1573,5,165.00,0.0094,1.55,817.25
39473,15261,1573,1,165.00,0.0323,5.33,159.67
39474,17519,1573,5,165.00,0.1146,18.91,730.45
39475,17933,1573,1,165.00,0.0504,8.32,156.68
39476,18921,1573,5,165.00,0.0138,2.28,813.60
39477,25112,1573,1,165.00,0.1289,21.27,143.73
39478,30133,1573,4,165.00,0.0849,14.01,603.96
39479,32990,1573,2,165.00,0.0502,8.28,313.44
39480,40453,1573,2,165.00,0.1713,28.26,273.48
39481,41568,1573,1,165.00,0.0998,16.47,148.53
39482,41587,1573,3,165.00,0.0336,5.54,478.38
39483,42020,1573,2,165.00,0.0901,14.87,300.26
39484,42075,1573,1,165.00,0.0006,0.10,164.90
39485,45756,1573,2,165.00,0.0853,14.07,301.86
39486,46746,1573,3,165.00,0.0204,3.37,484.89
39487,47502,1573,3,165.00,0.0359,5.92,477.24
39488,693,1574,4,55.00,0.0208,1.14,215.44
39489,3232,1574,1,55.00,0.0513,2.82,52.18
39490,3480,1574,3,55.00,0.0161,0.89,162.33
39491,3745,1574,1,55.00,0.0952,5.24,49.76
39492,5849,1574,2,55.00,0.2306,12.68,84.64
39493,6302,1574,4,55.00,0.0431,2.37,210.52
39494,10227,1574,3,55.00,0.2035,11.19,131.43
39495,11269,1574,5,55.00,0.0184,1.01,269.95
39496,16769,1574,3,55.00,0.2532,13.93,123.21
39497,19623,1574,3,55.00,0.0573,3.15,155.55
39498,20241,1574,5,55.00,0.2406,13.23,208.85
39499,20864,1574,4,55.00,0.0289,1.59,213.64
39500,26592,1574,2,55.00,0.0319,1.75,106.50
39501,29290,1574,2,55.00,0.3369,18.53,72.94
39502,29340,1574,4,55.00,0.3656,20.11,139.56
39503,30483,1574,5,55.00,0.2486,13.67,206.65
39504,30661,1574,4,55.00,0.0635,3.49,206.04
39505,31361,1574,5,55.00,0.2467,13.57,207.15
39506,31924,1574,2,55.00,0.0633,3.48,103.04
39507,33393,1574,1,55.00,0.0603,3.32,51.68
39508,34686,1574,1,55.00,0.0555,3.05,51.95
39509,35604,1574,3,55.00,0.0725,3.99,153.03
39510,38181,1574,1,55.00,0.0437,2.40,52.60
39511,38222,1574,2,55.00,0.0072,0.40,109.20
39512,38325,1574,1,55.00,0.1695,9.32,45.68
39513,46470,1574,5,55.00,0.0710,3.91,255.45
39514,47860,1574,1,55.00,0.1119,6.15,48.85
39515,49043,1574,2,55.00,0.0456,2.51,104.98
39516,49120,1574,5,55.00,0.0038,0.21,273.95
39517,2522,1575,3,30.00,0.0463,1.39,85.83
39518,8006,1575,2,30.00,0.0866,2.60,54.80
39519,10504,1575,1,30.00,0.0895,2.69,27.31
39520,12254,1575,4,30.00,0.0574,1.72,113.12
39521,13746,1575,4,30.00,0.0493,1.48,114.08
39522,14424,1575,3,30.00,0.1086,3.26,80.22
39523,20098,1575,2,30.00,0.0792,2.38,55.24
39524,22803,1575,2,30.00,0.0317,0.95,58.10
39525,23825,1575,3,30.00,0.0463,1.39,85.83
39526,26288,1575,3,30.00,0.0501,1.50,85.50
39527,27270,1575,4,30.00,0.0964,2.89,108.44
39528,30462,1575,4,30.00,0.1968,5.90,96.40
39529,31067,1575,2,30.00,0.0339,1.02,57.96
39530,31651,1575,4,30.00,0.0906,2.72,109.12
39531,31935,1575,4,30.00,0.0949,2.85,108.60
39532,32704,1575,3,30.00,0.0400,1.20,86.40
39533,33302,1575,3,30.00,0.1777,5.33,74.01
39534,33550,1575,4,30.00,0.2984,8.95,84.20
39535,36544,1575,2,30.00,0.2273,6.82,46.36
39536,36597,1575,2,30.00,0.1401,4.20,51.60
39537,36705,1575,2,30.00,0.0756,2.27,55.46
39538,39118,1575,1,30.00,0.0955,2.87,27.13
39539,39386,1575,1,30.00,0.0632,1.90,28.10
39540,44582,1575,2,30.00,0.0181,0.54,58.92
39541,48788,1575,2,30.00,0.0741,2.22,55.56
39542,49526,1575,3,30.00,0.0982,2.95,81.15
39543,670,1576,2,595.00,0.0991,58.96,1072.08
39544,770,1576,3,595.00,0.1143,68.01,1580.97
39545,1702,1576,3,595.00,0.0930,55.34,1618.98
39546,4419,1576,2,595.00,0.0320,19.04,1151.92
39547,5326,1576,3,595.00,0.1707,101.57,1480.29
39548,8548,1576,3,595.00,0.2428,144.47,1351.59
39549,11063,1576,1,595.00,0.0637,37.90,557.10
39550,12149,1576,3,595.00,0.0307,18.27,1730.19
39551,13992,1576,4,595.00,0.0486,28.92,2264.32
39552,14155,1576,5,595.00,0.0008,0.48,2972.60
39553,17758,1576,4,595.00,0.1581,94.07,2003.72
39554,18564,1576,2,595.00,0.0314,18.68,1152.64
39555,20285,1576,1,595.00,0.3464,206.11,388.89
39556,22602,1576,2,595.00,0.1765,105.02,979.96
39557,23679,1576,2,595.00,0.0062,3.69,1182.62
39558,25856,1576,1,595.00,0.2198,130.78,464.22
39559,27474,1576,5,595.00,0.1313,78.12,2584.40
39560,31673,1576,3,595.00,0.0019,1.13,1781.61
39561,32246,1576,4,595.00,0.0395,23.50,2286.00
39562,33681,1576,5,595.00,0.0894,53.19,2709.05
39563,37140,1576,1,595.00,0.3164,188.26,406.74
39564,37179,1576,2,595.00,0.0951,56.58,1076.84
39565,39438,1576,3,595.00,0.0309,18.39,1729.83
39566,41998,1576,5,595.00,0.1201,71.46,2617.70
39567,43311,1576,5,595.00,0.0058,3.45,2957.75
39568,48044,1576,1,595.00,0.0104,6.19,588.81
39569,1066,1577,1,174.00,0.0670,11.66,162.34
39570,1617,1577,5,174.00,0.1076,18.72,776.40
39571,2454,1577,5,174.00,0.0031,0.54,867.30
39572,4118,1577,3,174.00,0.3679,64.01,329.97
39573,4958,1577,2,174.00,0.0550,9.57,328.86
39574,9336,1577,3,174.00,0.0140,2.44,514.68
39575,12077,1577,5,174.00,0.0342,5.95,840.25
39576,14476,1577,4,174.00,0.0140,2.44,686.24
39577,14897,1577,2,174.00,0.0265,4.61,338.78
39578,15629,1577,3,174.00,0.1016,17.68,468.96
39579,15741,1577,1,174.00,0.2281,39.69,134.31
39580,16459,1577,5,174.00,0.0688,11.97,810.15
39581,17428,1577,1,174.00,0.0920,16.01,157.99
39582,18278,1577,3,174.00,0.0616,10.72,489.84
39583,19708,1577,1,174.00,0.0955,16.62,157.38
39584,26558,1577,5,174.00,0.1285,22.36,758.20
39585,27737,1577,4,174.00,0.0716,12.46,646.16
39586,30172,1577,1,174.00,0.0767,13.35,160.65
39587,30366,1577,2,174.00,0.0328,5.71,336.58
39588,30765,1577,1,174.00,0.0038,0.66,173.34
39589,36306,1577,4,174.00,0.1497,26.05,591.80
39590,36931,1577,2,174.00,0.3228,56.17,235.66
39591,41484,1577,1,174.00,0.0910,15.83,158.17
39592,43435,1577,5,174.00,0.2245,39.06,674.70
39593,4464,1578,4,420.00,0.0348,14.62,1621.52
39594,12186,1578,3,420.00,0.1968,82.66,1012.02
39595,17281,1578,4,420.00,0.1946,81.73,1353.08
39596,17888,1578,5,420.00,0.1983,83.29,1683.55
39597,24034,1578,1,420.00,0.0281,11.80,408.20
39598,24440,1578,2,420.00,0.1470,61.74,716.52
39599,24688,1578,4,420.00,0.0378,15.88,1616.48
39600,24702,1578,4,420.00,0.0872,36.62,1533.52
39601,30618,1578,2,420.00,0.0705,29.61,780.78
39602,34151,1578,1,420.00,0.0079,3.32,416.68
39603,36333,1578,5,420.00,0.3275,137.55,1412.25
39604,37557,1578,2,420.00,0.0915,38.43,763.14
39605,39281,1578,4,420.00,0.0752,31.58,1553.68
39606,39855,1578,3,420.00,0.2484,104.33,947.01
39607,42077,1578,3,420.00,0.0580,24.36,1186.92
39608,42631,1578,4,420.00,0.0389,16.34,1614.64
39609,48541,1578,2,420.00,0.0364,15.29,809.42
39610,49428,1578,4,420.00,0.2331,97.90,1288.40
39611,552,1579,1,50.00,0.1534,7.67,42.33
39612,2733,1579,3,50.00,0.0377,1.88,144.36
39613,5342,1579,1,50.00,0.1893,9.47,40.53
39614,6251,1579,2,50.00,0.0779,3.90,92.20
39615,13690,1579,1,50.00,0.0861,4.31,45.69
39616,14738,1579,5,50.00,0.0047,0.24,248.80
39617,15197,1579,3,50.00,0.0387,1.93,144.21
39618,15407,1579,2,50.00,0.1874,9.37,81.26
39619,17601,1579,4,50.00,0.2358,11.79,152.84
39620,21588,1579,3,50.00,0.0063,0.32,149.04
39621,25552,1579,3,50.00,0.0528,2.64,142.08
39622,25696,1579,2,50.00,0.0264,1.32,97.36
39623,26189,1579,5,50.00,0.0092,0.46,247.70
39624,28717,1579,3,50.00,0.0183,0.92,147.24
39625,29889,1579,2,50.00,0.0324,1.62,96.76
39626,30675,1579,1,50.00,0.0032,0.16,49.84
39627,35278,1579,2,50.00,0.0942,4.71,90.58
39628,38781,1579,5,50.00,0.1443,7.22,213.90
39629,39251,1579,5,50.00,0.3008,15.04,174.80
39630,41206,1579,5,50.00,0.0505,2.53,237.35
39631,43478,1579,2,50.00,0.1433,7.17,85.66
39632,43640,1579,2,50.00,0.0296,1.48,97.04
39633,45679,1579,3,50.00,0.0118,0.59,148.23
39634,46284,1579,4,50.00,0.0410,2.05,191.80
39635,6970,1580,1,75.00,0.2283,17.12,57.88
39636,10662,1580,1,75.00,0.0526,3.95,71.05
39637,14116,1580,5,75.00,0.3419,25.64,246.80
39638,15612,1580,2,75.00,0.0264,1.98,146.04
39639,16610,1580,3,75.00,0.0389,2.92,216.24
39640,16963,1580,4,75.00,0.0585,4.39,282.44
39641,24153,1580,2,75.00,0.0059,0.44,149.12
39642,25021,1580,1,75.00,0.2047,15.35,59.65
39643,25073,1580,4,75.00,0.0954,7.16,271.36
39644,26798,1580,2,75.00,0.0439,3.29,143.42
39645,27891,1580,3,75.00,0.0853,6.40,205.80
39646,28795,1580,4,75.00,0.0991,7.43,270.28
39647,33067,1580,5,75.00,0.1248,9.36,328.20
39648,36593,1580,3,75.00,0.0742,5.57,208.29
39649,39529,1580,1,75.00,0.0533,4.00,71.00
39650,40094,1580,1,75.00,0.0742,5.57,69.43
39651,40095,1580,2,75.00,0.2007,15.05,119.90
39652,43002,1580,3,75.00,0.0598,4.49,211.53
39653,44524,1580,2,75.00,0.0488,3.66,142.68
39654,46443,1580,2,75.00,0.0553,4.15,141.70
39655,47545,1580,3,75.00,0.1314,9.85,195.45
39656,48858,1580,4,75.00,0.0462,3.47,286.12
39657,3465,1581,2,199.00,0.0740,14.73,368.54
39658,4857,1581,5,199.00,0.0464,9.23,948.85
39659,5673,1581,3,199.00,0.0364,7.24,575.28
39660,8697,1581,4,199.00,0.3139,62.47,546.12
39661,9517,1581,4,199.00,0.1082,21.53,709.88
39662,10140,1581,5,199.00,0.1183,23.54,877.30
39663,10778,1581,4,199.00,0.0765,15.22,735.12
39664,11837,1581,4,199.00,0.0243,4.84,776.64
39665,15094,1581,5,199.00,0.0418,8.32,953.40
39666,17688,1581,2,199.00,0.3768,74.98,248.04
39667,17978,1581,2,199.00,0.1658,32.99,332.02
39668,19379,1581,1,199.00,0.0514,10.23,188.77
39669,20450,1581,4,199.00,0.0519,10.33,754.68
39670,24855,1581,3,199.00,0.0870,17.31,545.07
39671,25562,1581,5,199.00,0.1065,21.19,889.05
39672,27149,1581,5,199.00,0.0963,19.16,899.20
39673,30123,1581,1,199.00,0.0342,6.81,192.19
39674,30858,1581,4,199.00,0.0664,13.21,743.16
39675,33891,1581,5,199.00,0.0961,19.12,899.40
39676,34362,1581,1,199.00,0.2218,44.14,154.86
39677,35086,1581,4,199.00,0.0872,17.35,726.60
39678,36343,1581,3,199.00,0.0971,19.32,539.04
39679,37837,1581,4,199.00,0.0734,14.61,737.56
39680,38012,1581,3,199.00,0.3871,77.03,365.91
39681,40414,1581,2,199.00,0.0741,14.75,368.50
39682,42097,1581,2,199.00,0.2354,46.84,304.32
39683,45118,1581,1,199.00,0.0984,19.58,179.42
39684,46562,1581,4,199.00,0.0265,5.27,774.92
39685,47544,1581,3,199.00,0.0699,13.91,555.27
39686,49337,1581,3,199.00,0.0938,18.67,540.99
39687,324,1582,1,719.00,0.1115,80.17,638.83
39688,2416,1582,5,719.00,0.0097,6.97,3560.15
39689,2445,1582,2,719.00,0.1749,125.75,1186.50
39690,2846,1582,5,719.00,0.1151,82.76,3181.20
39691,3602,1582,1,719.00,0.1586,114.03,604.97
39692,8427,1582,5,719.00,0.0314,22.58,3482.10
39693,10091,1582,3,719.00,0.0957,68.81,1950.57
39694,11512,1582,3,719.00,0.3717,267.25,1355.25
39695,19055,1582,1,719.00,0.0720,51.77,667.23
39696,19411,1582,3,719.00,0.0995,71.54,1942.38
39697,19528,1582,2,719.00,0.2427,174.50,1089.00
39698,20604,1582,3,719.00,0.0769,55.29,1991.13
39699,21558,1582,1,719.00,0.0613,44.07,674.93
39700,21640,1582,4,719.00,0.2437,175.22,2175.12
39701,21779,1582,3,719.00,0.0204,14.67,2112.99
39702,29920,1582,5,719.00,0.1805,129.78,2946.10
39703,33347,1582,4,719.00,0.0552,39.69,2717.24
39704,38603,1582,3,719.00,0.1653,118.85,1800.45
39705,38820,1582,4,719.00,0.0540,38.83,2720.68
39706,39308,1582,2,719.00,0.0346,24.88,1388.24
39707,39652,1582,5,719.00,0.2151,154.66,2821.70
39708,41884,1582,1,719.00,0.1921,138.12,580.88
39709,44405,1582,5,719.00,0.2476,178.02,2704.90
39710,46706,1582,4,719.00,0.0480,34.51,2737.96
39711,46983,1582,5,719.00,0.0583,41.92,3385.40
39712,4264,1583,5,95.00,0.0443,4.21,453.95
39713,11854,1583,2,95.00,0.0038,0.36,189.28
39714,11960,1583,2,95.00,0.1474,14.00,162.00
39715,13926,1583,5,95.00,0.0160,1.52,467.40
39716,18283,1583,2,95.00,0.0357,3.39,183.22
39717,21877,1583,1,95.00,0.0407,3.87,91.13
39718,22213,1583,2,95.00,0.0975,9.26,171.48
39719,25432,1583,5,95.00,0.0218,2.07,464.65
39720,26561,1583,4,95.00,0.2173,20.64,297.44
39721,30204,1583,3,95.00,0.1765,16.77,234.69
39722,36217,1583,1,95.00,0.0066,0.63,94.37
39723,38010,1583,5,95.00,0.0868,8.25,433.75
39724,42181,1583,5,95.00,0.0372,3.53,457.35
39725,42650,1583,4,95.00,0.0354,3.36,366.56
